Step,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14,data_15,data_16,data_17,data_18,data_19,data_20,data_21,data_22,data_23,data_24
64,0.22343808365189197,0.3012891015562251,0.3035278160171292,0.3020370947675775,0.3024625941684077,0.30047159509158566,0.30266133617393065,0.3028201676882137,0.30297803671691315,0.20281582739285786,0.30304068263350653,0.30316194150971726,0.29728576809417884,0.29501659980031086,0.2968607609990586,0.28082660166119267,0.3027189093535926,0.2726246455575861,0.26753213827587025,0.30399771196160913,0.268805139862536,0.304195512038526,0.29480684836310633,0.2826816963127082
65,0.22381160888911006,0.3014295978222447,0.3033761479083193,0.30170652735842884,0.3023819488870313,0.3004796276666546,0.3026018231843203,0.30252740910110865,0.30299488482804643,0.20340480274453598,0.3031502549382745,0.30308563550549616,0.29686053573847837,0.3000722025483251,0.2990758815012174,0.27393255273118156,0.30251064159511093,0.2721912118131584,0.2678100314344741,0.30395320424900624,0.2704544595440193,0.30389973294585265,0.2949357223393013,0.2802629465549479
66,0.224360460864217,0.3016151038169324,0.3032536171422417,0.30137512938874766,0.3023299199325931,0.3004880263611731,0.3025040933724452,0.3021432001556344,0.3030510638102877,0.20429542344845586,0.30309375673283573,0.30292102376945923,0.29679581108822095,0.3024119394431283,0.30059684388319147,0.2680768104195005,0.3023042370688179,0.2715023020700704,0.26838274713892996,0.30397653617870307,0.2719742742188418,0.30366671299252185,0.29515642606333214,0.27761619521990755
67,0.22487875877832766,0.3017783244909354,0.3031023117705896,0.3010438761614485,0.30228840974610055,0.3005413421707851,0.30244006668993784,0.3016277653711598,0.30314027729522064,0.20567054539099286,0.302768538939626,0.30254234710870676,0.29993460293620905,0.3029511704684349,0.3001197137368704,0.26205162416958766,0.3020058127334838,0.27046630528714877,0.2697295851431778,0.3040036666451819,0.27301942279764935,0.30346666139979717,0.2954904097796859,0.27461764437175823
68,0.22535149288227183,0.3019466860093041,0.30304333316219756,0.30068292943539726,0.3022411456322653,0.3005613073133288,0.3024159696579765,0.3011246551902325,0.3032407184291395,0.2077870279739413,0.302519393637768,0.3016360246823486,0.3041705609575829,0.3030638698297709,0.299575041231005,0.25497357127890075,0.30180177956300225,0.2690149271439227,0.2716802987836978,0.30407844845173326,0.2736252835292251,0.30328181273738203,0.2959979885136783,0.27132918338828055
69,0.22635884074220505,0.30214506106798067,0.30309925681664546,0.30036909973914555,0.3021845375100302,0.30044009233810676,0.302409712365998,0.30070132717449055,0.3033627749337416,0.21106752913798554,0.30241447838252694,0.29952168779441185,0.3052167094970991,0.30308455109651616,0.3008136992317465,0.2477870749948318,0.30179514214678776,0.2673201672218107,0.274489684646589,0.3041998396361328,0.27396679710986616,0.30320450662350895,0.2967628618946661,0.2679931342687143
70,0.22788806141664184,0.3024444651469956,0.3031725710855698,0.3001492495833291,0.30210575513760396,0.3005264496340769,0.3024247157677036,0.3002987552363937,0.3035004469577946,0.21466313186311356,0.30228622045407505,0.2969253497197517,0.3053111763068749,0.30300373001292674,0.30118959399685247,0.24197478746072387,0.3018733181047334,0.26567950602443535,0.27833004086133223,0.3043193482744895,0.27389720105002086,0.30327024596625585,0.2977287375241432,0.26475442765506246
71,0.229454597215976,0.3027609942856244,0.3033169975217904,0.3000740368397135,0.3020765636576457,0.3008893534675699,0.3024634150538242,0.3001266499571935,0.30333666437248274,0.2165311432112049,0.30231865246436784,0.2960960176483285,0.30488966157132436,0.3027095234781201,0.30119339074051715,0.23752548743545354,0.30205202617994986,0.264653294040891,0.28171900381219056,0.30438515118340365,0.27382538281464613,0.3032957376531641,0.2988145154760577,0.26192280801098716
72,0.2313840596304255,0.302987364961798,0.3033240399652662,0.30023816201325343,0.30202816032414254,0.3012706527434479,0.3024532013035208,0.3001628232131262,0.3031202038677646,0.21873106605953688,0.30222375326419204,0.2947943287784907,0.30448100520287796,0.30260995950569003,0.30109639899421126,0.23385277878086738,0.3021735045412748,0.263843019571744,0.28521689414273177,0.30444107492650047,0.2736453318732902,0.3033163181815602,0.29984708481075156,0.25959769361755963
73,0.2331882661223533,0.3031362852973344,0.3032569826943236,0.3006207605692975,0.30197181289732494,0.3015250489383034,0.3023865999173908,0.30026891520541343,0.30290627474037013,0.22077561239419694,0.3021126989240069,0.2933636268645966,0.30412148036345144,0.3025393275240062,0.30092986829911617,0.23153367335993622,0.30225632446040834,0.26308739591401464,0.2883514171526069,0.30448079606734957,0.2734773692340853,0.3033896531774999,0.3006660803154767,0.2578355348017235
74,0.23456394004848602,0.30321182862255175,0.30314702633664065,0.30110596321518024,0.3018925567416112,0.30170198262845205,0.3022064896802774,0.30044242859946607,0.3026265252383845,0.2225465328200388,0.3019748978411823,0.2918298039156172,0.30381645660258305,0.302476126333648,0.30077075133182796,0.2306680368376909,0.30229065637457025,0.2624015098617672,0.29077350764976717,0.30450774711771056,0.27341203087287447,0.30349975237701154,0.3010752705940271,0.2566366440054021
75,0.23531155509388296,0.3032716092622967,0.3030384939826349,0.30158529709285153,0.3016861760988573,0.3018443941634011,0.3019841293161805,0.3006095374035792,0.30230124791498014,0.22368371515065943,0.30190177141327035,0.2908051517098697,0.3036190429320896,0.30243638829766556,0.30069920158269403,0.230646338664781,0.30229831323140566,0.2621160329383866,0.2921818423948315,0.304543244430445,0.2734232471598319,0.3036315638473651,0.3011677336988461,0.2559697508523558
76,0.23557478619685446,0.3033599632285937,0.3029531262961988,0.30207677776695946,0.3009668576615575,0.3019183825743856,0.3017919394719559,0.30067208784004085,0.30199632957109895,0.22410170533770243,0.3019142777800383,0.29054680720660536,0.3035286414452236,0.3024182968123686,0.300708086782957,0.23109166664756972,0.30226015140069584,0.26231547670275646,0.29263684901922216,0.30459085227006966,0.27363944078169405,0.30379334665749136,0.3010825487801455,0.25582980232738994
77,0.23567595443292177,0.3034458003186001,0.3028852382861152,0.3025693564434708,0.2990515035880965,0.30193735699724583,0.30171484019277445,0.3006615936162442,0.30178321231855143,0.2243934206585809,0.3019655323472609,0.29053845876460976,0.30351961434503066,0.3024229045147036,0.30077546854412873,0.23159087062111194,0.3021972132135822,0.26305894274346,0.2926964082908753,0.30464155165627743,0.27417232861415325,0.3039486476322553,0.3008985103935993,0.25623841761591726
78,0.2357448428633215,0.3035166949371407,0.3028493256745855,0.30305087963596433,0.29596094979592275,0.30195709226560036,0.30174923141280474,0.3005876947409662,0.3017118018346329,0.22489625661515827,0.30203643654979406,0.29042487313019455,0.3035692324911136,0.30244287393909824,0.3008522877397537,0.2319128053686779,0.30217905060899075,0.26429025071524787,0.29266440811784317,0.3047029086294197,0.2749571166229265,0.30406652732757183,0.30068316558454916,0.2572171978754965
79,0.23590285755860566,0.30359320185010585,0.3028677540001775,0.3035049001141678,0.2917188701350499,0.3020396960764016,0.30182754188350824,0.30051027245833795,0.30176027892028057,0.2257660218293443,0.30211429904855525,0.2898844551022294,0.30364447904020636,0.30247308409098966,0.3009077050866316,0.23205488836796337,0.3021874978758085,0.2659064310826821,0.29264892921121616,0.3047809622470404,0.2759683292493782,0.3041207504988031,0.3004838572130419,0.2587176165915936
80,0.23623014911925,0.30370189635159583,0.3029486321118472,0.3039165381939943,0.2866136831330353,0.30218408994164603,0.30188830196414596,0.30043500654685956,0.30192128593857875,0.22701679990050883,0.30218758598652357,0.28873832959895,0.30371378068663335,0.30250111407417496,0.3009446475817275,0.2320526889561079,0.3021544832058356,0.26771339675745504,0.2926405347466099,0.3048540816618254,0.277198006030375,0.3041069133647069,0.3003302990566161,0.2606433715038556
81,0.23668173307038998,0.30383893523094424,0.3030562892051844,0.30428158895939644,0.2818719642928616,0.3022812753377053,0.3018510625912496,0.3004020394261749,0.3021355267321734,0.22867157674540053,0.3022337526184005,0.2868049321989353,0.3037527902407117,0.3025318950331562,0.3009908763501816,0.23184290725314421,0.30200705707205394,0.26947648728250573,0.2925771686429098,0.3049058817603857,0.27842458090284256,0.3040445807410542,0.30018299325093234,0.26283212225439634
82,0.23715551690166467,0.3039813758210225,0.30314572899530834,0.30459005917777,0.27858980463704275,0.3022428394977495,0.3017918343751635,0.3003590661158103,0.3023271703053205,0.23070012539930745,0.3022532903604487,0.28399541962378455,0.3037519140086676,0.30256604267167975,0.3010614037092433,0.231379828184195,0.30175045518799454,0.2709635951214681,0.29233407679970197,0.3049274792595343,0.27938710353212853,0.30394913655941047,0.29997562145132817,0.2651231853130976
83,0.2380683809433605,0.30410050045606574,0.30317636070136633,0.30483138929062,0.27690376764468083,0.30205602025641304,0.3017627640918878,0.3003994391203403,0.3024013967800015,0.23292629700615275,0.3022545456398436,0.2805433510264752,0.30369649963422607,0.3025916332129616,0.3011391203873202,0.2305694682074403,0.3014117806015941,0.27206470504277536,0.29167898015559146,0.30487828023342173,0.2800001582093378,0.30384922137989895,0.29969421048636097,0.26743416040237966
84,0.23955573010714282,0.30416579693916485,0.30316137640339486,0.3050283851598089,0.2767832001863302,0.3017492396950723,0.3017256953154015,0.30060339291050453,0.30231507202056374,0.23512435146424776,0.30221945197877725,0.2767820688760843,0.3035853970145517,0.3026205447312373,0.3012204693603249,0.22939745810085502,0.30101725174900235,0.27283101949436916,0.2904043999712894,0.30476018888923717,0.2803427045708016,0.3037191977118912,0.2993599116585192,0.2697654531418196
85,0.24116334616858934,0.3041732226704307,0.3031008033735326,0.3052085085810479,0.2785672439044197,0.30136177821342075,0.30156180391382953,0.30094788079685975,0.3020667987663901,0.23711717987243602,0.30217102393683165,0.2728176320262876,0.3034112690102603,0.3026640752848611,0.3012717287969224,0.22834718358874104,0.300564859659281,0.27321937490864767,0.2885363660104545,0.30458583857902116,0.28061889743297647,0.30352600745476677,0.2989698823566055,0.2721240268436142
86,0.2423085523098624,0.3041350863863364,0.303012305703177,0.30536032105264393,0.28236394915828855,0.3009774682206819,0.3013233987825712,0.3013504628830965,0.3018434630616322,0.23883521381671166,0.30208095622388353,0.26884492406474203,0.3032050971263701,0.3027572729725854,0.3012976473668217,0.22750509540596126,0.30009015012764734,0.2734658156577315,0.2861519887173674,0.3043705105076528,0.2809152624328821,0.3033535627331147,0.29857268604729825,0.27452072815483103
87,0.24281152410909404,0.30407598361974547,0.30292876151912884,0.30544619244695737,0.2880150893261271,0.3006896874654601,0.30092951308438814,0.30167599933344946,0.30166560836526773,0.24034153424096938,0.30195228502673505,0.26498423068584626,0.3029575117322178,0.30292611645708367,0.30132651117233006,0.22673316826330678,0.29949852793825055,0.27354032227996056,0.28363886649667297,0.3040400411604035,0.28190050663879157,0.30324703242026346,0.29820647645954595,0.27701481905468694
88,0.24304085757697447,0.304040168921665,0.30276031730627595,0.3054955040658811,0.29670317160405624,0.30069961095174164,0.29894938011996386,0.30090470642211076,0.30146214032718804,0.2412613353017597,0.3018655038919422,0.2621820663190817,0.30266578313953973,0.30312258323528835,0.30127468768050664,0.22642191360716674,0.29876764015338814,0.2733336280902919,0.28129988456179883,0.30365424612182595,0.2836720667691625,0.3031769954335667,0.29818926243626065,0.27981308804800875
89,0.24299862061510696,0.3040601808823469,0.30259643228364264,0.3053023268406569,0.30456133526984575,0.30103598172063023,0.29695872589296285,0.3005540898196417,0.30117381436458196,0.24173168993535105,0.30179838710866785,0.25978553330668214,0.3024057515727915,0.3033334490215413,0.3011911705150573,0.22651148099349583,0.2980799412558095,0.27334484504531925,0.27949032150678305,0.30327778023740865,0.28591621537325845,0.30309787656946974,0.29835684122632383,0.28257605623586884
90,0.24220509746477736,0.30412769747063895,0.30246479267779425,0.3051147678648274,0.3064927842690202,0.3012979884316569,0.2982756198562786,0.3006625313641278,0.30077267400874635,0.24161464156409343,0.3016815323204939,0.25786110589798583,0.302235797742728,0.3035148512485897,0.30110985189107325,0.2267817330101433,0.2976730877582541,0.2739193389670417,0.27874468993138773,0.30295239721547834,0.2884647781665671,0.30296642323253953,0.2987860558573189,0.285137846957
91,0.24067957931696632,0.3041728035091648,0.30222089180696765,0.3051701042024136,0.30665477833251925,0.30140061547321306,0.30081212026364,0.3009356728168479,0.2996293780481935,0.24023305246186494,0.3014214212633091,0.2572987201153739,0.3021367807975206,0.30365948288988504,0.30106187792458955,0.2271342622120617,0.2978083816871075,0.2741651180427413,0.27869654570702007,0.3027628229282458,0.2910359898806519,0.30278116887983975,0.29952334110973755,0.28710319596833095
92,0.23971860425500643,0.3043563871461995,0.3018962806581655,0.30534094156429414,0.3063503977399245,0.3014557433750349,0.3017777187937041,0.3013875398692962,0.29761065182731145,0.23795178540985965,0.3005987247857428,0.2573045152404354,0.3021102809689191,0.3037456257064222,0.3010896944641607,0.22728858450615352,0.2987471498641717,0.27408623080059064,0.2789563758557329,0.3027502970796248,0.2942691974854503,0.30259526772795414,0.30025520991418764,0.2887281593091082
93,0.23929608345131526,0.3045370966686133,0.30159237767360697,0.30551894201151103,0.3058113635572412,0.30146785847483687,0.3018001879445928,0.301804757345909,0.2951079343893528,0.23494645212070292,0.2992069571378708,0.25767816565560053,0.3021702459121412,0.30371366764321833,0.30126136895223893,0.22746526159540756,0.30029467744535265,0.27395025740516366,0.2791682120689123,0.3028769437553545,0.2978574707074246,0.30247357045387424,0.3007866676060884,0.29027687164736105
94,0.2389965021224478,0.3046646557458438,0.301355447297833,0.3056441609475403,0.3051069934370214,0.30144517605289767,0.30153881796426446,0.3021667067124851,0.2920798735939718,0.2312424172420617,0.298494109102488,0.2584962507301243,0.302274556464204,0.3035564823198728,0.3015508566674296,0.22827564935003278,0.30099140688303827,0.27413165416481455,0.2792203739614322,0.3031016112685428,0.3019068493215294,0.30239130612790976,0.3010036762203456,0.29191761602607913
95,0.23873711450844748,0.30482941096288024,0.30113031282367997,0.3057911735992418,0.3043829583664422,0.30144009064359345,0.30146496701975506,0.30251543759807903,0.2884780735428627,0.22714629371404954,0.29945548928033006,0.25960004823962984,0.30238457441181554,0.3033444187028206,0.30176971105295597,0.23024501643215173,0.30133254716769403,0.2755785080120972,0.2792229358920599,0.3034063627420045,0.30349750556058724,0.3024360104717586,0.30088387132762545,0.29346669703897454
96,0.23795131356640106,0.3050018259586597,0.30092823656143775,0.3059129647703427,0.30368742315844277,0.301432756927435,0.3014881657408432,0.3027651671010641,0.2861082865193451,0.22335434830593953,0.3008046163044977,0.2605332423304843,0.3025631682990735,0.3031304212703418,0.3018678828294405,0.23316791136910983,0.30159979845574736,0.277647149171502,0.2791996920180582,0.30369883747368,0.3035864804782272,0.3025523073028032,0.30046674671828555,0.2950833218583445
97,0.23697289977243907,0.3051463059241796,0.30068025407527993,0.305987412726127,0.3032035492543575,0.30142548966167926,0.3014974329194947,0.3029455140736592,0.2857227216682794,0.22051577894456664,0.3010872475604867,0.2608874857394994,0.3028383715945896,0.30297570028583304,0.30191664785388717,0.23610151787758843,0.3018266047685539,0.2800518742070335,0.2793157412515991,0.3039361076000739,0.3032128621775393,0.30271894982957487,0.2998049334048269,0.2970182028446465
98,0.23603540780537474,0.30524644534946044,0.300557161702787,0.30605217754602665,0.30289932493844846,0.30149749328662334,0.30144319027404115,0.3030497565799241,0.28627786910659636,0.21857137124446724,0.30099837889316194,0.26087102128724154,0.30311105010215067,0.30290512109937384,0.3019200378034696,0.23828363380690995,0.30198377201195437,0.2823897244022484,0.280109724594142,0.3041173534198029,0.30272105646516123,0.3028948178158391,0.2989679013080106,0.2993300282029401
99,0.23504605453742466,0.30539824901716306,0.30066882630237185,0.30614025807539214,0.3025808850711247,0.3017350267894088,0.30132863259085,0.3031273489967394,0.28777383127230993,0.2176004503617409,0.3006457459070265,0.2604184452809469,0.3033464098937943,0.30291784510217645,0.30184218786310896,0.2393245537224445,0.30204523787134246,0.28435348028512386,0.2816626673587857,0.30426361110339306,0.3022348855652517,0.3030132981269541,0.2980559956783117,0.30163211051177413
100,0.23405189434884596,0.3057335597128794,0.300868473907391,0.3062829001674956,0.3021336690577192,0.30208348095277787,0.30114737020519267,0.303313283241416,0.29072654004002724,0.21770603832224314,0.29979012780998066,0.25937768161586844,0.303556036810277,0.30297900487759877,0.3016806876844925,0.23927346810596664,0.30207011456396576,0.2857076082896848,0.2837251647260565,0.30436938078302,0.30183096384244507,0.30308111080824485,0.2972183941744229,0.30291721842647074
101,0.23310471424829388,0.3060840615335117,0.30109380819721987,0.3063805016628559,0.3010524683791775,0.3025528580486081,0.30102156423019666,0.3034368037732809,0.29410091700457996,0.21836048966069774,0.2992015130675308,0.25817482408894615,0.30367899911615653,0.30304015636648446,0.3015138462869164,0.2382555583831747,0.30205992334527043,0.28642475046979,0.2863708326744332,0.304413686105069,0.30163498638167524,0.3031252405815334,0.296611526836244,0.30362510601177445
102,0.23238765094243247,0.30639932415270277,0.30140563019824895,0.30635668991883797,0.2985497170681461,0.3031097457910452,0.301006400599829,0.30338092352921553,0.2968493531004647,0.2189048266922085,0.29908751144754325,0.2575271284334019,0.30381193683437085,0.3030390505207708,0.3014389108170969,0.23606186990684974,0.3019690914558293,0.2871750417267287,0.2893408585129746,0.3044207327125399,0.30162178666313444,0.3028639545016104,0.2964651933944776,0.30399244527733643
103,0.23040188138349163,0.306707304143148,0.30169438438091867,0.30628135403023266,0.2953436589548897,0.3036808964230185,0.30108119403833156,0.30338990596634446,0.2987805264392609,0.21948017941824968,0.29912552922535685,0.2570296930400462,0.303995706907591,0.3029191863317963,0.30146890383341524,0.23305425336960667,0.3018243243302122,0.28878160206114245,0.29068679560928284,0.30435992524777344,0.30179053618035845,0.30154844963747,0.2986821809291603,0.3041085541665955
104,0.22736716565349696,0.30686900196513667,0.3017805668001264,0.30622607011566844,0.2930549327042737,0.30399496535737514,0.3010166076060016,0.3032892390279445,0.2993049718991786,0.22009811143551725,0.3007501690357777,0.2566202554959939,0.3039983567570091,0.30275752260891675,0.3015514721096646,0.22963955346583956,0.3015133461248504,0.2902665998488816,0.29172339840953326,0.3042479465093711,0.30212309557194755,0.30016347371975827,0.3018995154528193,0.30415749276597437
105,0.22437868326559474,0.30694679596231583,0.3017435483246591,0.30616113598323885,0.2925126872410117,0.3041332902021841,0.3008921960159364,0.30312529548330086,0.29946797176774537,0.22144760572358835,0.3017635552329502,0.25560501767138255,0.3038637562315156,0.3026643802263994,0.3015913757566629,0.2262287951423186,0.30123312301180466,0.29168276484978306,0.2946645639020246,0.3041710725615477,0.30253342410688827,0.2989250216138915,0.30285952953571466,0.30423252656874605
106,0.22145374919418295,0.30696841882233583,0.30157184055897374,0.30610780702583756,0.29260726803263476,0.3042020250066377,0.30084900662445363,0.3029231512332859,0.2992590903244273,0.22330261042479027,0.30213779853247175,0.2542294072855585,0.3037085068210784,0.3026002731534017,0.3016440257330458,0.22290883617919105,0.3009831736079902,0.29304271217554817,0.29854233236044214,0.3040828857520499,0.30295425020185274,0.29792713315052743,0.3030422013278547,0.3042062728632758
107,0.21850786017855378,0.30693097235429,0.3011540965872851,0.3060702073790323,0.293736511346064,0.30418573126554177,0.30079735918223743,0.30267319490140937,0.2992743717528573,0.2256809546539416,0.3022926257599389,0.25250330973930074,0.3035733083067863,0.30254943678861046,0.30176190340870807,0.21974792775087648,0.30073694724540984,0.2943605856612031,0.301564162632145,0.3040493756064716,0.3033299729792403,0.2973398779094807,0.3031233474366708,0.30415375811797973
108,0.2151609590124891,0.3068669571720984,0.30088754044324945,0.30607811052406236,0.2958990159478794,0.3041865619107544,0.3007592878630766,0.30240354905876415,0.30035406056444003,0.2284229673177392,0.30226144613499256,0.2506140747651398,0.30341345133931846,0.302556471794091,0.30203557058538993,0.21695529574760666,0.30050424376703067,0.2956725043458548,0.30210809665118,0.30406968998425604,0.3035973021989248,0.2969691114316464,0.3031963693269337,0.30412561188411247
109,0.21135787752531693,0.30679940342352924,0.3008699678159626,0.3060856345542079,0.29843071880676225,0.3041844358146194,0.3006832309610946,0.3021174289118012,0.3014946709641413,0.23054747723553462,0.30241661121348523,0.24929686482102786,0.3033731392640018,0.30262181636810537,0.3026418636586274,0.21519530061070524,0.30005048024447745,0.2972856781339886,0.3013174206817368,0.3040801368275598,0.30371700107960764,0.29632215624527913,0.30301933381606005,0.3041517198311311
110,0.20813687330271946,0.30674072360267807,0.3009339602578091,0.30611896679853834,0.3013162694337648,0.3041124235955819,0.3000428753923568,0.30187980772436107,0.3019655443385442,0.2322950096172025,0.3027451842503278,0.24822623732224275,0.3034490445441961,0.3027178371436645,0.303235634519148,0.21470812196352285,0.2992800500801171,0.2992318762145303,0.29983501854797145,0.3040604156447229,0.30369263204869257,0.2953521229589106,0.30268500752875155,0.3041941862859716
111,0.2061334512060153,0.30669116966277354,0.301028339741297,0.3062590371259579,0.302310445312496,0.3039791529122857,0.3000643061787534,0.3016916695241552,0.3018297361829056,0.23462274086822438,0.30290839491429117,0.24674684054646395,0.30344415017169124,0.302773798128221,0.3034209883122646,0.2147740651812662,0.29863353636719836,0.30087357764933714,0.29941088103370483,0.3039255954084171,0.3035394658949218,0.2938707315578701,0.3023882471403886,0.30405711623775894
112,0.20527014437777513,0.30664110874908174,0.3011781482941708,0.3063680327312216,0.30256466681656796,0.3037003136638402,0.3002602806707726,0.30154025056574374,0.30158023053643507,0.23783340880405146,0.3029423304327955,0.24455710781418755,0.30340096267608485,0.3027591939650769,0.30334729987903225,0.21509364738268047,0.2984810151000803,0.3013054646174567,0.29941429194211905,0.3037861548037904,0.30331093202706433,0.29216352491581854,0.30214552064347017,0.303870780908726
113,0.20511016076469393,0.30657524679429904,0.3014000729253942,0.30639765105502853,0.30247571847620414,0.3033529814817736,0.3004422597122708,0.30142749285726256,0.301426191838219,0.24198612268563863,0.30291236781584713,0.2415264482608061,0.3033553495501851,0.30270910414274677,0.30314669243449915,0.2152461032850401,0.2984636959233157,0.3012781105199843,0.29941587477524567,0.30368925458810425,0.30302661979775947,0.290406457612542,0.30196352750345834,0.30370465427749405
114,0.20535017062315242,0.30647567345867793,0.30170174038338254,0.3063515401798445,0.3022268656395629,0.3030077480895729,0.30050701715593353,0.30133072440184877,0.30137281675290206,0.2469883994906938,0.30286663973201866,0.23763121906864346,0.30332415310844346,0.30264554502909946,0.3028999641203907,0.21530535105119486,0.2984810226827097,0.3010860067707219,0.29914974247036313,0.30363404838609065,0.3027107832478832,0.2887270572172653,0.3018955625029712,0.3035749093612251
115,0.20593635046773925,0.306343581627797,0.30202742401166127,0.30623664008468987,0.3020444373428943,0.3027069852841183,0.30029264393487703,0.30125187144713345,0.30146512315293866,0.2527639258770943,0.3028263495502342,0.23286390559754838,0.30332276995019625,0.30259225217213304,0.3026727154640755,0.21530470597540818,0.29851646345613864,0.3008519742834289,0.2984120055163422,0.3036273956103554,0.3023924693263045,0.28716981616126735,0.30194134591882227,0.3034712819250597
116,0.2068694696320538,0.3062103835335376,0.3023460253288022,0.3060892898676586,0.3019691649078492,0.30247605689163376,0.2996320807104257,0.3012049510156237,0.3017012740221501,0.2591252541824925,0.30281620566638057,0.2273752597539385,0.303351569063498,0.30256845839121965,0.3024957679490328,0.21523079350299515,0.29862622414124806,0.3006431498560986,0.29719901059868764,0.30368021777418386,0.3020969063062597,0.2856759796691713,0.3020348737775841,0.3033876342793765
117,0.20820931227355235,0.30593302433057934,0.30257079940489706,0.3059098626871693,0.30191812692545156,0.30229701863223907,0.29896235401996746,0.30110226246775074,0.3020027880995515,0.26585525742496097,0.30282944557423624,0.22138055954288954,0.30342332050125714,0.3025923709915918,0.30239225263587843,0.2151516135286857,0.29874021051505195,0.300453480459396,0.2959535670061248,0.30384347680111357,0.3018449508477383,0.28464592907760233,0.3020978581472509,0.30294800246217257
118,0.20981557798138192,0.3055394861966191,0.3027337339946235,0.30572270075679525,0.3018917579663006,0.30211003648432044,0.2983682787147376,0.300978396532396,0.30232995163905324,0.272716170380814,0.3028411142487262,0.21513369352397294,0.303475088864261,0.30261429800135553,0.30234365457127055,0.2150058666648277,0.29907039672912894,0.30029051054696326,0.2945216258315415,0.3040218885529267,0.30165072273925864,0.28393415214832607,0.3022076195746792,0.30241128451357635
119,0.21160003683385184,0.30508054307773624,0.3028412707915364,0.30551264942494016,0.30184559996978944,0.3018776511105172,0.2979629978356451,0.3008587514662874,0.30259911924638694,0.27935048531160445,0.3028346222226447,0.20903970619756737,0.30345994362701384,0.30260461562569163,0.3023050704811513,0.21465592861992433,0.30027578092201507,0.2999195330510945,0.29261494483999906,0.30415751116510376,0.3015272884047468,0.28343842507318695,0.3024098312492049,0.30197913964506273
120,0.21331729134752958,0.3046932966823512,0.302916315323502,0.30531286499685023,0.3017865405243822,0.3016553628377244,0.29818877159147683,0.30080085403661466,0.30281181017731124,0.2858709758928361,0.30288083859680853,0.20297323379712856,0.3034580782306993,0.3025834528315119,0.30225780944631186,0.21412754024820166,0.30097947643327644,0.30012351664800546,0.2899317864003953,0.304275086930857,0.3014418426905056,0.28320829700409234,0.30269639419875793,0.30173942639553536
121,0.21494628191876325,0.3045152112140229,0.3030142348543948,0.3051215303585898,0.3017200571974749,0.30138512823905667,0.2992258337343573,0.3007544800485228,0.302994005996213,0.2926827699045691,0.3029606952404594,0.19601097057971664,0.30346624819618045,0.3025694438872288,0.30223745504988164,0.2136535068579912,0.30114489925138455,0.3004253914732825,0.28632869702339714,0.3043253144748991,0.3014104439985118,0.2831827397177801,0.30270245305497023,0.3016872559143299
122,0.21705832463119884,0.3044317628187152,0.3030284765487033,0.3050923975171019,0.30163587255767654,0.30115961192297436,0.30063492286127946,0.3006655879956092,0.30307512076478726,0.2995316961063573,0.3030396894732244,0.1884230128240991,0.30341926011699133,0.3025364485112739,0.3022160208372247,0.21292229671768817,0.3011189522696599,0.300522926011609,0.2824307320110431,0.3044000225294761,0.3014165714246527,0.2828950039522481,0.3024563606325326,0.3018839778957773
123,0.22072423348744413,0.3044862325160534,0.302961905683344,0.3053008612994189,0.3016695749791287,0.30113410755622616,0.3012005497676464,0.300670994789567,0.30265298905304755,0.3047979157954053,0.30322250399252954,0.18211492440822294,0.3034122495792662,0.3025088693297515,0.30201478391612,0.21186671424940776,0.301115588518896,0.3004313070567265,0.2789626555171508,0.3045970776422496,0.30139485894641455,0.28189002271739827,0.3022657530602112,0.30237344256261534
124,0.22457662184285598,0.3047044839191778,0.30303822806218095,0.3054936786869629,0.30178952379682955,0.3012163987862333,0.30130243266186457,0.3007581421972643,0.30139584483671944,0.30668568388000317,0.3035322572252939,0.17903268403130665,0.3035439540842379,0.3026087294498989,0.3016521690550187,0.21177801552969125,0.3013635767038522,0.3004996686889819,0.2749668326833673,0.3047715146584339,0.301343504771606,0.28030970836580954,0.3020993451177975,0.3029857023772565
125,0.2277974108008772,0.30495913144883896,0.30315496200325864,0.3055586729465521,0.30186062319834533,0.3013452058120015,0.3012851450598753,0.3008615214136631,0.300707322311589,0.30705204991813495,0.30371484994050274,0.17756032177019548,0.3036185297091843,0.3027246107511738,0.30137803306916155,0.21278714037515584,0.30170350414147806,0.30061493884860613,0.27056328251365824,0.30485161702498054,0.3013511072898712,0.27820251361681614,0.30197732483552875,0.30353636015327823
126,0.23010452631052986,0.3052529591103469,0.30324061284838977,0.30557520324569976,0.30178856915735486,0.30149767425379276,0.30124465099698416,0.30100039724463146,0.3006112386754987,0.3066697038357028,0.30382834901068956,0.17690459527602226,0.30360236695079873,0.3028157732959854,0.30130622259692263,0.21515872996894234,0.3019669184975794,0.3007515411524425,0.2660529074366008,0.30482939887489763,0.3014238373807877,0.27580050358735864,0.3018573906584229,0.30401910413279737
127,0.23171126151617144,0.3055489833282251,0.30329078946620497,0.3055867351297479,0.3014066958538291,0.3016586600944766,0.30122184839329574,0.30120037195122074,0.300720744196422,0.30589305587778987,0.3039106130398261,0.17677973151478876,0.3035454869513795,0.3029103236937442,0.30149039174812803,0.21834023264066307,0.3021447622014161,0.30092897555588655,0.2619901268347765,0.3047565061761563,0.3015748911721315,0.27324320425283033,0.3017116865520383,0.3044187164989864
